person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file
26.0,1,1,130597.0,4,2,4241.0,5,11.01,0.03,6.0,673,0
22.0,1,2,85038.0,0,2,2000.0,1,10.74,0.02,2.0,654,0
25.0,0,2,133159.0,3,2,5000.0,6,7.14,0.04,4.0,701,0
28.0,1,2,167970.0,4,2,20000.0,3,13.79,0.12,9.0,585,0
30.0,0,4,59869.0,8,2,8500.0,3,16.32,0.14,9.0,692,0
23.0,0,3,32326.0,0,3,8300.0,6,9.99,0.26,4.0,678,0
28.0,0,3,29572.0,3,3,1120.0,2,15.51,0.04,6.0,602,0
35.0,0,1,129915.0,13,2,13158.0,1,10.56,0.1,13.0,597,0
23.0,0,2,42735.0,0,3,11958.0,5,9.02,0.28,4.0,647,0
22.0,0,1,72912.0,0,3,4400.0,6,15.23,0.06,3.0,551,0
28.0,1,1,60962.0,3,3,2800.0,2,7.69,0.05,4.0,563,0
26.0,1,2,39640.0,5,3,12250.0,5,11.01,0.31,2.0,657,0
24.0,1,2,127579.0,1,2,25000.0,6,7.12,0.2,5.0,599,0
25.0,0,1,37175.0,2,3,1200.0,6,10.05,0.03,5.0,674,0
22.0,1,4,53440.0,1,2,11000.0,5,15.68,0.21,4.0,593,0
38.0,1,3,94761.0,16,2,3225.0,4,5.79,0.03,13.0,636,0
27.0,0,1,100928.0,5,2,12000.0,2,15.21,0.12,6.0,655,0
25.0,1,3,72989.0,6,3,12740.0,5,10.76,0.17,7.0,646,0
28.0,0,3,47170.0,7,3,3600.0,1,11.12,0.08,7.0,645,0
21.0,0,3,61553.0,1,3,7300.0,6,11.71,0.12,3.0,646,0
26.0,0,3,35884.0,4,3,5000.0,2,13.88,0.14,5.0,627,0
30.0,1,2,70406.0,6,2,13200.0,2,11.01,0.19,10.0,658,0
29.0,0,3,90853.0,6,2,12000.0,4,7.89,0.13,6.0,593,0
23.0,0,1,49059.0,4,3,9000.0,1,7.49,0.18,3.0,569,0
27.0,1,4,78884.0,8,3,20000.0,1,11.01,0.25,5.0,608,0
31.0,0,4,91455.0,8,3,14000.0,2,11.99,0.15,6.0,588,0
31.0,1,2,83391.0,7,2,4050.0,6,7.51,0.05,7.0,658,0
35.0,1,3,156665.0,15,3,4375.0,1,11.01,0.03,7.0,616,0
27.0,1,2,58795.0,3,3,25000.0,3,10.59,0.43,7.0,564,0
33.0,0,3,421246.0,10,2,10000.0,1,14.65,0.02,10.0,613,0
22.0,1,3,43363.0,0,3,4992.0,2,11.0,0.12,3.0,527,0
27.0,1,2,64617.0,5,3,8400.0,1,11.86,0.13,10.0,627,0
62.0,1,3,73064.0,41,2,16000.0,3,8.9,0.22,19.0,667,0
25.0,0,1,51023.0,3,3,4800.0,5,13.22,0.09,4.0,524,0
24.0,0,3,103172.0,3,2,9600.0,3,11.92,0.09,4.0,591,0
26.0,1,3,211051.0,0,2,20156.0,3,14.14,0.1,3.0,645,0
32.0,1,1,90865.0,9,2,20000.0,1,16.45,0.22,8.0,633,0
37.0,1,3,88454.0,14,3,14000.0,5,16.02,0.16,17.0,570,0
24.0,0,4,18751.0,3,3,6000.0,2,11.49,0.32,4.0,682,0
26.0,1,3,68949.0,3,2,2500.0,5,11.01,0.04,3.0,645,0
23.0,0,1,53395.0,1,4,15000.0,6,11.01,0.28,3.0,574,0
22.0,1,2,47831.0,0,2,5325.0,6,14.59,0.11,3.0,570,0
24.0,1,1,36887.0,1,3,6000.0,2,7.51,0.16,4.0,660,0
32.0,0,2,80301.0,13,3,8000.0,4,7.29,0.1,10.0,679,0
26.0,0,4,85980.0,5,2,3000.0,5,5.79,0.03,2.0,682,0
22.0,1,4,55990.0,0,3,11000.0,3,7.49,0.2,4.0,600,0
22.0,0,2,26475.0,0,3,4800.0,2,10.75,0.18,3.0,686,0
34.0,0,4,46946.0,9,2,6500.0,6,9.25,0.14,10.0,682,0
25.0,1,4,65672.0,1,3,8000.0,4,11.49,0.12,4.0,699,0
27.0,1,1,178535.0,5,2,4500.0,4,11.49,0.03,5.0,607,0
30.0,0,2,128404.0,7,3,20000.0,5,13.22,0.16,5.0,505,0
25.0,0,3,94541.0,3,2,30000.0,3,11.01,0.32,4.0,532,0
26.0,0,4,130639.0,4,2,8000.0,4,5.42,0.06,4.0,683,0
23.0,0,3,121042.0,0,2,15000.0,6,7.88,0.12,4.0,656,0
33.0,1,1,225400.0,13,2,25000.0,6,14.46,0.11,8.0,670,0
36.0,0,3,42255.0,16,3,8000.0,5,11.01,0.19,16.0,601,0
29.0,1,2,77460.0,8,2,15000.0,2,15.27,0.19,8.0,673,0
33.0,0,1,85334.0,6,3,12000.0,3,15.65,0.14,5.0,549,0
25.0,0,3,84884.0,3,3,25000.0,6,13.71,0.29,4.0,618,0
25.0,0,4,61485.0,0,2,10000.0,4,9.63,0.16,2.0,693,0
34.0,1,1,84953.0,13,2,4600.0,1,14.79,0.05,7.0,704,0
27.0,1,3,36949.0,4,3,2400.0,2,17.49,0.06,10.0,605,0
24.0,0,2,144949.0,3,3,15400.0,2,14.26,0.11,2.0,649,0
24.0,0,4,120940.0,6,2,3600.0,5,13.23,0.03,2.0,675,0
29.0,1,2,106861.0,3,3,9000.0,1,7.01,0.08,10.0,683,0
37.0,1,1,46811.0,13,3,6000.0,3,14.28,0.13,17.0,627,0
26.0,0,1,46564.0,4,3,12000.0,2,5.99,0.26,2.0,623,0
23.0,0,4,52431.0,4,2,1000.0,6,7.51,0.02,2.0,663,0
36.0,0,3,69212.0,14,2,6200.0,2,11.01,0.09,13.0,601,0
25.0,1,4,97393.0,1,2,12000.0,1,5.99,0.12,2.0,614,0
73.0,1,2,90678.0,47,3,7800.0,2,11.01,0.09,24.0,696,0
37.0,1,1,96988.0,11,2,13000.0,5,6.62,0.13,16.0,580,0
22.0,1,4,42024.0,1,3,3800.0,2,18.25,0.09,3.0,576,0
31.0,0,2,46441.0,5,3,10000.0,2,9.31,0.22,6.0,681,0
32.0,1,1,30178.0,10,4,5000.0,3,16.29,0.17,9.0,671,0
27.0,0,2,103933.0,4,2,4500.0,4,10.37,0.04,6.0,677,0
36.0,1,4,490811.0,15,2,35000.0,4,7.9,0.07,13.0,654,0
37.0,0,3,58416.0,14,3,7500.0,2,16.29,0.13,14.0,641,0
30.0,0,1,65645.0,10,3,5000.0,1,15.13,0.08,9.0,584,0
37.0,0,3,79024.0,15,3,20000.0,4,14.66,0.25,17.0,634,0
22.0,1,1,81354.0,1,2,12000.0,6,11.99,0.15,4.0,656,0
27.0,0,3,33790.0,4,3,4800.0,2,7.14,0.14,10.0,605,0
28.0,1,2,80279.0,5,3,2475.0,3,15.05,0.03,8.0,697,0
23.0,0,3,49003.0,2,3,7500.0,5,12.05,0.15,4.0,649,0
25.0,1,1,72776.0,3,2,3000.0,5,5.99,0.04,4.0,558,0
29.0,1,3,89379.0,7,3,8885.0,6,15.95,0.1,9.0,666,0
22.0,1,4,72860.0,0,2,3250.0,2,12.73,0.04,4.0,561,0
24.0,0,2,120749.0,1,2,10750.0,2,6.99,0.09,4.0,599,0
23.0,1,1,79348.0,2,2,3600.0,1,7.49,0.05,3.0,662,0
23.0,0,3,84646.0,4,2,17000.0,3,8.88,0.2,4.0,650,0
30.0,1,2,85103.0,7,2,6000.0,2,11.01,0.07,7.0,724,0
26.0,0,3,66961.0,2,3,8483.0,6,10.65,0.13,3.0,565,0
28.0,0,4,59091.0,7,3,15000.0,2,12.99,0.25,7.0,593,0
26.0,0,3,26078.0,4,3,4000.0,2,11.36,0.15,2.0,610,0
24.0,1,3,48752.0,3,3,2800.0,2,10.25,0.06,2.0,572,0
22.0,1,3,48970.0,0,4,5000.0,6,16.29,0.1,4.0,666,0
31.0,0,2,216811.0,9,2,12549.0,5,6.87,0.06,7.0,556,0
23.0,0,3,81904.0,0,3,5000.0,5,8.28,0.06,4.0,581,0
25.0,0,2,61097.0,2,3,17000.0,6,16.82,0.28,3.0,623,0
27.0,0,1,77892.0,4,2,6000.0,6,11.01,0.08,6.0,634,0
24.0,1,1,35566.0,4,3,5000.0,6,7.77,0.14,2.0,615,0
26.0,1,3,68297.0,3,3,24250.0,2,14.96,0.36,2.0,507,0
24.0,1,2,23374.0,2,3,1636.0,2,8.51,0.07,4.0,622,0
28.0,1,1,51969.0,7,3,10000.0,5,7.88,0.19,6.0,626,0
26.0,1,3,87183.0,3,2,3000.0,3,19.91,0.03,3.0,652,0
31.0,1,3,29657.0,6,3,4000.0,6,6.76,0.13,9.0,691,0
24.0,0,3,15082.0,0,4,2500.0,1,12.69,0.17,3.0,631,0
23.0,0,2,98037.0,0,4,15000.0,2,15.65,0.15,2.0,589,0
27.0,0,5,48905.0,5,3,8000.0,1,11.99,0.16,7.0,662,0
29.0,1,2,180980.0,3,2,24000.0,1,10.94,0.13,5.0,640,0
26.0,1,1,102963.0,6,3,2500.0,6,8.59,0.02,2.0,663,0
32.0,0,1,37006.0,11,2,13949.0,6,8.9,0.38,8.0,628,0
30.0,1,1,51424.0,9,2,7826.0,3,13.09,0.15,9.0,609,0
26.0,0,3,46474.0,3,2,8875.0,4,7.51,0.19,2.0,580,0
23.0,0,2,84027.0,0,4,9000.0,2,5.99,0.11,3.0,556,0
22.0,1,3,33094.0,0,2,3000.0,1,8.32,0.09,3.0,512,0
29.0,1,1,71745.0,7,3,12000.0,5,16.49,0.17,9.0,699,0
23.0,0,3,46487.0,0,2,8000.0,6,12.69,0.17,3.0,634,0
40.0,1,5,65596.0,13,2,5000.0,3,5.42,0.08,13.0,655,0
24.0,0,3,75892.0,0,3,15000.0,6,9.45,0.2,2.0,587,0
27.0,1,3,124211.0,4,2,9000.0,5,11.49,0.07,6.0,549,0
23.0,0,3,160786.0,2,2,24000.0,6,11.01,0.15,4.0,599,0
29.0,1,1,83709.0,8,2,25000.0,4,12.8,0.3,5.0,674,0
37.0,1,1,109017.0,12,3,10000.0,1,8.94,0.09,12.0,544,0
27.0,1,2,84938.0,1,3,5600.0,5,8.98,0.07,5.0,657,0
22.0,0,1,77720.0,1,3,12000.0,6,12.87,0.15,2.0,705,0
34.0,1,2,67450.0,15,2,12800.0,1,5.42,0.19,9.0,641,0
25.0,0,3,83053.0,1,2,6500.0,4,16.29,0.08,3.0,643,0
23.0,1,4,66878.0,0,3,4000.0,2,10.99,0.06,2.0,707,0
25.0,0,2,108724.0,1,2,9000.0,1,11.11,0.08,4.0,666,0
33.0,0,2,118562.0,15,3,20000.0,6,6.91,0.17,5.0,590,0
34.0,1,1,36765.0,11,2,18000.0,5,12.84,0.49,5.0,635,0
22.0,1,2,84904.0,0,2,5000.0,6,6.03,0.06,2.0,667,0
23.0,0,3,31184.0,0,3,5500.0,3,9.32,0.18,4.0,614,0
25.0,1,1,46627.0,5,4,1000.0,6,6.62,0.02,2.0,617,0
27.0,1,1,87375.0,0,3,24000.0,1,14.96,0.27,10.0,668,0
31.0,0,1,166489.0,10,2,20686.0,4,17.91,0.12,8.0,699,0
31.0,0,2,58476.0,8,3,15000.0,5,15.21,0.26,5.0,583,0
28.0,0,5,60924.0,4,3,2000.0,1,11.04,0.03,6.0,697,0
22.0,1,1,52670.0,0,3,14400.0,5,11.01,0.27,4.0,631,0
26.0,1,4,41830.0,3,3,5050.0,2,16.89,0.12,4.0,602,0
25.0,0,2,68490.0,5,3,3805.0,5,15.09,0.06,3.0,568,0
28.0,1,1,73038.0,5,2,3500.0,3,10.25,0.05,10.0,625,0
25.0,1,2,65517.0,3,2,12000.0,3,16.49,0.18,3.0,706,0
24.0,0,3,61224.0,2,3,1500.0,5,14.26,0.02,2.0,549,0
25.0,1,4,126801.0,5,2,6500.0,1,13.87,0.05,3.0,624,0
28.0,0,4,260217.0,7,2,15000.0,1,16.02,0.06,8.0,594,0
22.0,0,2,44182.0,1,3,6000.0,5,12.68,0.14,4.0,666,0
47.0,1,3,63591.0,25,4,5000.0,1,10.08,0.08,12.0,648,0
33.0,1,3,141314.0,9,2,18000.0,4,11.01,0.13,8.0,644,0
23.0,0,3,72751.0,2,3,2000.0,2,13.06,0.03,3.0,663,0
22.0,1,2,70638.0,0,3,4500.0,6,7.49,0.06,5.0,601,0
24.0,0,1,36945.0,0,4,15000.0,2,15.68,0.41,3.0,642,0
41.0,1,1,577228.0,17,2,16000.0,5,7.9,0.03,17.0,660,0
22.0,1,2,94527.0,0,2,7750.0,2,7.51,0.08,4.0,678,0
24.0,0,3,26232.0,0,3,3906.0,5,14.09,0.15,4.0,527,0
38.0,1,1,41579.0,14,3,5750.0,2,11.01,0.14,16.0,647,0
51.0,0,4,139930.0,31,2,12000.0,3,7.88,0.09,29.0,676,0
27.0,1,4,54533.0,3,3,2500.0,3,11.99,0.05,10.0,717,0
26.0,1,4,135583.0,5,2,3302.0,5,8.57,0.02,7.0,556,0
25.0,1,3,34538.0,0,3,4000.0,2,10.0,0.12,2.0,500,0
22.0,0,1,82681.0,1,2,9000.0,6,15.27,0.11,2.0,691,0
26.0,0,4,90716.0,5,3,9600.0,3,10.0,0.11,4.0,671,0
23.0,0,3,77772.0,1,3,6000.0,6,10.79,0.08,2.0,640,0
50.0,1,2,41760.0,30,3,5000.0,1,5.79,0.12,12.0,613,0
25.0,1,1,82568.0,6,2,6000.0,6,11.22,0.07,3.0,660,0
25.0,1,1,76259.0,3,2,7332.0,6,8.58,0.1,5.0,658,0
27.0,1,3,87071.0,5,4,8000.0,6,11.09,0.09,9.0,706,0
24.0,1,4,67112.0,0,3,23600.0,3,11.89,0.35,4.0,610,0
30.0,1,5,113906.0,9,4,14400.0,1,14.27,0.13,7.0,714,0
27.0,1,2,87311.0,3,2,22000.0,3,17.58,0.25,6.0,649,0
26.0,1,2,69788.0,1,2,9000.0,6,13.91,0.13,5.0,608,0
22.0,0,2,22586.0,0,4,6500.0,4,7.66,0.29,3.0,584,0
23.0,0,1,151096.0,3,2,5000.0,6,11.01,0.03,2.0,638,0
24.0,0,3,41988.0,0,2,5100.0,3,14.35,0.12,4.0,612,0
26.0,1,4,41730.0,3,3,12000.0,5,10.39,0.29,2.0,646,0
23.0,1,2,61830.0,2,2,8000.0,3,7.49,0.13,3.0,558,0
36.0,1,3,73040.0,13,2,18200.0,1,18.25,0.25,15.0,631,0
34.0,1,1,96854.0,10,2,12000.0,3,7.49,0.12,9.0,663,0
22.0,0,1,44171.0,0,2,10000.0,5,5.42,0.23,3.0,604,0
27.0,1,1,91053.0,4,2,4000.0,1,11.49,0.04,7.0,689,0
24.0,0,3,74237.0,3,2,10000.0,3,15.65,0.13,3.0,530,0
36.0,0,1,77825.0,10,3,10000.0,6,15.28,0.13,12.0,637,0
22.0,0,4,45619.0,2,3,7000.0,3,10.95,0.15,4.0,642,0
27.0,0,1,59850.0,7,3,14912.0,2,10.06,0.25,7.0,653,0
26.0,1,3,108156.0,3,4,5000.0,3,11.83,0.05,4.0,527,0
22.0,0,3,62740.0,0,3,10000.0,3,9.75,0.16,3.0,569,0
27.0,1,2,55701.0,6,2,7000.0,6,8.93,0.13,7.0,682,0
23.0,1,2,76524.0,0,3,9591.0,6,10.76,0.13,5.0,571,0
24.0,1,4,37260.0,2,2,6000.0,5,13.57,0.16,2.0,634,0
26.0,0,2,63426.0,8,3,9000.0,6,8.0,0.14,4.0,669,0
22.0,0,2,98255.0,0,3,20000.0,5,13.49,0.2,4.0,623,0
27.0,1,3,79384.0,4,2,17000.0,2,13.43,0.21,3.0,624,0
24.0,0,3,46352.0,2,2,4000.0,1,13.4,0.09,3.0,669,0
29.0,1,2,40303.0,9,3,12000.0,2,16.45,0.3,9.0,505,0
33.0,0,1,33040.0,10,4,7000.0,1,11.36,0.21,9.0,546,0
28.0,1,4,90121.0,5,2,7000.0,1,15.38,0.08,9.0,587,0
27.0,0,4,29539.0,5,4,6000.0,6,10.02,0.2,9.0,652,0
32.0,0,4,121168.0,9,2,7000.0,4,7.53,0.06,10.0,610,0
22.0,0,2,29692.0,0,4,8000.0,1,7.51,0.27,3.0,673,0
35.0,0,4,43866.0,11,3,5000.0,2,9.91,0.11,5.0,713,0
28.0,1,4,32073.0,2,2,5000.0,2,11.12,0.16,7.0,682,0
22.0,1,3,31249.0,0,4,11100.0,6,9.63,0.36,3.0,624,0
22.0,0,2,122176.0,0,3,1475.0,6,5.79,0.01,3.0,699,0
32.0,0,2,60923.0,10,3,20331.0,1,7.32,0.33,8.0,647,0
43.0,0,3,60828.0,15,3,9500.0,4,9.88,0.16,15.0,490,0
30.0,0,4,46424.0,8,3,12000.0,6,11.01,0.26,6.0,686,0
29.0,1,2,87875.0,9,3,7800.0,5,11.01,0.09,8.0,671,0
22.0,1,2,118479.0,1,2,25000.0,6,14.46,0.21,3.0,611,0
24.0,1,1,85101.0,1,4,24250.0,3,12.18,0.28,2.0,614,0
24.0,1,2,50285.0,4,3,6000.0,6,8.9,0.12,3.0,660,0
31.0,1,3,67308.0,9,3,10000.0,2,12.42,0.15,7.0,661,0
26.0,0,2,25650.0,2,3,5539.0,1,7.42,0.22,6.0,635,0
24.0,1,2,86264.0,0,4,10000.0,4,5.79,0.12,3.0,656,0
32.0,1,2,215944.0,12,2,10947.0,3,12.92,0.05,7.0,626,0
30.0,1,2,74954.0,8,3,6000.0,1,15.96,0.08,9.0,693,0
37.0,1,3,29124.0,15,3,5870.0,3,14.64,0.2,11.0,625,0
57.0,0,1,205028.0,35,3,6300.0,4,13.11,0.03,26.0,615,0
30.0,0,1,116139.0,8,2,6000.0,4,7.55,0.05,8.0,645,0
24.0,1,2,36536.0,0,3,6000.0,4,15.99,0.16,3.0,703,0
28.0,0,1,114008.0,8,3,3700.0,6,7.9,0.03,9.0,612,0
26.0,1,2,34516.0,2,2,6000.0,5,7.88,0.17,3.0,591,0
22.0,1,2,58877.0,2,2,3500.0,2,6.54,0.06,3.0,431,0
27.0,0,3,36028.0,4,4,4000.0,1,11.01,0.11,7.0,640,0
29.0,1,3,84987.0,10,3,2400.0,1,11.11,0.03,6.0,639,0
23.0,1,2,138052.0,0,4,6000.0,1,8.49,0.04,4.0,568,0
42.0,1,3,205043.0,17,2,7315.0,1,12.23,0.04,12.0,655,0
22.0,1,2,80480.0,2,3,2416.0,6,10.79,0.03,3.0,653,0
27.0,1,2,59702.0,5,3,4000.0,5,14.61,0.07,6.0,665,0
22.0,1,3,30996.0,4,4,5000.0,1,6.03,0.16,3.0,673,0
24.0,0,2,41235.0,0,3,1800.0,3,7.51,0.04,4.0,534,0
29.0,0,1,49256.0,8,2,4000.0,5,14.35,0.08,6.0,620,0
23.0,1,3,159492.0,0,2,9000.0,3,11.34,0.06,3.0,528,0
22.0,0,2,35880.0,0,2,12000.0,3,5.42,0.33,4.0,658,0
29.0,1,2,48134.0,8,2,16000.0,3,5.99,0.33,8.0,590,0
30.0,0,2,91370.0,8,2,18750.0,1,7.9,0.21,6.0,662,0
23.0,0,4,55173.0,3,3,1700.0,6,14.72,0.03,2.0,727,0
25.0,0,1,41938.0,3,3,10000.0,6,12.66,0.24,2.0,688,0
26.0,1,4,64333.0,4,2,11500.0,2,14.65,0.18,4.0,713,0
26.0,0,3,35975.0,1,3,3301.0,4,13.37,0.09,4.0,606,0
28.0,1,3,156781.0,7,2,13000.0,3,10.73,0.08,10.0,627,0
31.0,1,4,38335.0,11,4,12500.0,3,8.94,0.33,8.0,683,0
33.0,0,1,109075.0,7,2,4200.0,1,8.94,0.04,5.0,615,0
26.0,0,1,114969.0,4,3,2400.0,2,10.04,0.02,3.0,623,0
29.0,0,1,66877.0,10,2,12000.0,5,7.49,0.18,8.0,627,0
23.0,0,1,54782.0,0,2,6000.0,5,7.49,0.11,3.0,504,0
22.0,1,4,32340.0,0,3,5000.0,3,11.99,0.15,2.0,694,0
39.0,1,3,49167.0,19,3,6000.0,3,14.54,0.12,15.0,658,0
24.0,0,2,35909.0,2,2,2500.0,5,6.76,0.07,2.0,636,0
23.0,0,3,90810.0,2,4,12000.0,6,12.49,0.13,4.0,666,0
23.0,0,4,34693.0,3,3,8000.0,5,7.74,0.23,4.0,666,0
24.0,1,2,78799.0,1,3,5000.0,4,10.25,0.06,2.0,592,0
24.0,1,4,70619.0,2,3,5000.0,4,8.0,0.07,3.0,665,0
39.0,0,5,67712.0,17,3,11500.0,4,13.22,0.17,11.0,644,0
31.0,0,2,91145.0,7,2,3000.0,1,8.49,0.03,5.0,557,0
29.0,1,3,85235.0,5,3,5940.0,2,8.51,0.07,8.0,680,0
26.0,1,1,79050.0,7,2,4000.0,3,5.42,0.05,2.0,690,0
25.0,0,3,31136.0,0,3,2500.0,5,11.32,0.08,4.0,584,0
22.0,1,2,45033.0,0,3,18655.0,6,7.9,0.41,3.0,633,0
25.0,0,3,30989.0,4,3,8500.0,5,11.26,0.27,2.0,585,0
32.0,0,1,94627.0,8,2,5400.0,5,7.88,0.06,6.0,642,0
21.0,1,3,104390.0,0,2,8400.0,1,11.01,0.08,4.0,567,0
26.0,0,3,82971.0,0,2,24636.0,1,9.51,0.3,4.0,647,0
28.0,1,2,102014.0,6,4,25000.0,1,15.62,0.25,5.0,643,0
31.0,0,1,57367.0,12,2,23000.0,1,14.84,0.4,9.0,593,0
23.0,0,2,138382.0,0,2,10000.0,3,13.06,0.07,4.0,648,0
26.0,1,1,43059.0,7,3,2500.0,2,8.9,0.06,3.0,567,0
30.0,1,3,107961.0,7,2,4000.0,1,6.03,0.04,6.0,601,0
29.0,0,3,55424.0,0,2,15006.0,4,15.94,0.27,9.0,515,0
30.0,0,2,51506.0,7,3,6000.0,2,14.46,0.12,5.0,669,0
38.0,0,2,41386.0,14,3,4800.0,1,8.49,0.12,11.0,640,0
22.0,0,2,62212.0,0,2,7000.0,3,11.12,0.11,3.0,685,0
28.0,0,1,81398.0,2,3,12000.0,6,11.5,0.15,7.0,640,0
25.0,1,4,38308.0,2,2,11200.0,2,5.42,0.29,2.0,628,0
30.0,1,4,107821.0,7,3,30000.0,5,17.47,0.28,7.0,637,0
27.0,1,2,66833.0,8,2,11000.0,5,5.42,0.16,9.0,679,0
32.0,0,1,40499.0,8,2,2400.0,4,10.59,0.06,10.0,497,0
29.0,0,3,61096.0,6,3,3600.0,2,15.27,0.06,10.0,607,0
35.0,1,4,34795.0,12,3,9600.0,2,13.57,0.28,7.0,649,0
24.0,0,3,157008.0,3,4,23821.0,1,11.42,0.15,3.0,595,0
37.0,1,3,117692.0,19,3,25000.0,4,19.41,0.21,11.0,698,0
31.0,1,2,46769.0,6,3,14400.0,1,8.94,0.31,7.0,563,0
23.0,0,4,66843.0,0,2,2000.0,3,11.01,0.03,2.0,709,0
22.0,1,2,154945.0,0,2,30000.0,5,7.29,0.19,2.0,546,0
39.0,1,1,63625.0,15,2,7000.0,5,14.32,0.11,14.0,715,0
23.0,1,3,45797.0,2,2,3200.0,6,12.68,0.07,2.0,649,0
22.0,0,2,26300.0,0,3,10000.0,5,12.73,0.38,4.0,676,0
24.0,1,2,47229.0,4,3,10000.0,5,10.38,0.21,3.0,602,0
24.0,1,3,101708.0,2,3,21000.0,2,10.75,0.21,4.0,593,0
43.0,1,2,75254.0,22,2,20000.0,6,10.25,0.27,14.0,656,0
31.0,1,1,151034.0,10,4,30000.0,2,7.51,0.2,9.0,646,0
21.0,0,1,59839.0,0,2,15000.0,1,15.58,0.25,3.0,610,0
24.0,1,2,87506.0,3,2,12000.0,3,5.42,0.14,2.0,679,0
22.0,0,2,42795.0,0,3,5000.0,2,11.01,0.12,4.0,624,0
22.0,1,2,120758.0,0,2,15000.0,5,8.94,0.12,3.0,659,0
21.0,0,1,42745.0,1,4,7200.0,1,15.23,0.17,4.0,616,0
27.0,0,2,90873.0,5,2,7500.0,3,8.9,0.08,10.0,633,0
30.0,1,4,264940.0,10,2,8693.0,5,10.55,0.03,6.0,644,0
22.0,0,3,66067.0,0,3,15350.0,1,12.18,0.23,3.0,635,0
27.0,1,4,100914.0,3,2,2500.0,1,13.99,0.02,8.0,656,0
24.0,1,4,21286.0,0,3,4375.0,5,9.99,0.21,2.0,578,0
33.0,1,1,35555.0,12,3,4000.0,2,9.88,0.11,5.0,640,0
24.0,1,2,163190.0,0,2,12500.0,1,11.01,0.08,4.0,659,0
29.0,1,2,71930.0,8,3,6000.0,6,7.88,0.08,8.0,648,0
24.0,1,3,66290.0,1,2,4000.0,3,5.84,0.06,3.0,562,0
24.0,0,3,210945.0,3,4,8000.0,1,11.14,0.04,4.0,659,0
25.0,1,3,64594.0,5,4,7200.0,4,9.91,0.11,3.0,620,0
28.0,1,2,41480.0,5,3,3600.0,2,16.11,0.09,3.0,703,0
25.0,0,3,84983.0,3,3,12000.0,2,10.37,0.14,3.0,618,0
38.0,0,3,132710.0,20,4,12000.0,1,12.99,0.09,11.0,590,0
24.0,1,1,57374.0,1,2,3000.0,3,12.69,0.05,3.0,533,0
23.0,0,3,63517.0,2,3,4594.0,3,8.81,0.07,3.0,659,0
24.0,1,1,145280.0,6,4,15195.0,3,12.59,0.1,3.0,693,0
25.0,1,1,28353.0,5,3,3200.0,5,14.79,0.11,2.0,691,0
24.0,1,1,111926.0,0,2,6000.0,4,11.01,0.05,4.0,643,0
26.0,1,2,68152.0,3,2,6000.0,6,5.42,0.09,4.0,588,0
22.0,0,1,145050.0,2,2,16800.0,6,15.62,0.12,4.0,677,0
31.0,0,1,72883.0,8,3,15000.0,1,11.12,0.21,5.0,637,0
25.0,1,4,16671.0,2,3,6351.0,1,13.04,0.38,3.0,730,0
23.0,1,1,58762.0,0,3,7200.0,3,12.76,0.12,4.0,515,0
23.0,1,3,141899.0,0,2,15000.0,6,6.03,0.11,3.0,607,0
38.0,1,2,44183.0,15,2,8500.0,4,12.21,0.19,16.0,674,0
27.0,1,4,44324.0,2,3,7500.0,3,13.55,0.17,7.0,687,0
27.0,1,1,145046.0,3,3,12000.0,5,11.01,0.08,5.0,650,0
24.0,0,3,132960.0,6,3,8000.0,3,5.99,0.06,3.0,688,0
27.0,1,2,106781.0,8,3,9000.0,1,6.91,0.08,8.0,621,0
26.0,0,3,66947.0,4,3,3000.0,6,11.01,0.04,2.0,606,0
33.0,0,2,30873.0,14,2,3000.0,5,12.53,0.1,10.0,605,0
47.0,0,3,108864.0,26,3,25000.0,1,15.65,0.23,17.0,630,0
23.0,1,1,26730.0,0,3,4500.0,4,13.8,0.17,2.0,641,0
37.0,1,4,79056.0,14,3,13000.0,6,12.99,0.16,12.0,605,0
29.0,1,4,138763.0,6,2,7224.0,4,11.36,0.05,5.0,654,0
38.0,0,3,78640.0,13,3,8000.0,2,11.41,0.1,13.0,637,0
31.0,0,3,29621.0,11,3,4000.0,3,13.48,0.14,6.0,603,0
27.0,1,1,43262.0,4,3,3000.0,6,11.01,0.07,7.0,654,0
25.0,1,3,76648.0,3,2,20000.0,6,9.08,0.26,2.0,620,0
26.0,1,1,147530.0,2,3,10000.0,2,10.65,0.07,3.0,677,0
22.0,0,1,36713.0,1,3,12000.0,6,7.45,0.33,3.0,585,0
22.0,1,1,58731.0,0,3,10000.0,2,11.71,0.17,4.0,557,0
30.0,1,2,58397.0,6,3,4000.0,3,11.01,0.07,5.0,618,0
25.0,0,1,94646.0,0,2,8011.0,2,7.83,0.08,4.0,589,0
52.0,0,3,71397.0,32,3,20000.0,5,15.58,0.28,22.0,708,0
32.0,0,3,43214.0,8,3,9000.0,2,8.59,0.21,6.0,628,0
26.0,0,1,162960.0,5,2,6700.0,6,6.03,0.04,4.0,688,0
26.0,0,4,32258.0,2,2,6000.0,4,11.99,0.19,2.0,587,0
27.0,0,2,53969.0,5,2,5500.0,1,13.5,0.1,10.0,630,0
24.0,1,2,51571.0,3,3,5000.0,2,5.42,0.1,2.0,672,0
